shader,SKY1,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHRLIGHT,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_ENVMAP0,SWITCH_FAKE_SPECULAR,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HEIGHTMAPBLEND,SWITCH_HIGHLIGHT,SWITCH_LOD,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_OUTLINE,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP0_ROTATE,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_ROTATE,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PLANTGROW,SWITCH_PRE_TRANSPARENT,SWITCH_RAYMARCH_SHADOW,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SCALE_UV_SYNC0,SWITCH_SCALE_UV_SYNC1,SWITCH_SCALE_UV_SYNC2,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPECULAR_PITCH_ADJUST,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_ChrLight,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EdgeBias_Tex0_Alpha,Switch_EnvMap0,Switch_Fake_Specular,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_Lod,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NearFade,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Outline,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_PlantGrow,Switch_Pre_Transparent,Switch_RayMarch_Shadow,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_Scale_UV_Sync0,Switch_Scale_UV_Sync1,Switch_Scale_UV_Sync2,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Specular_Pitch_Adjust,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_ToonMask,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,postTransparent_g
map#92a2eed53c2d2925,ob2061dor10.mdl,0,,,,1,,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,1,0,0,0,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#92e325152648c42f,mp0041_01.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#92e56990c78245fc,ob_e00_015.mdl,1,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#92f897d7b6847556,ob_e09_000.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,1,,0,,,,,1,,,,,0,,0,,0,,0,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#92fe21c7a80fa46f,ob0010lig05.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,1,,,,,0,,0,,0,,1,0,0,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#93005a02e3e3ac6f,mp0030.mdl,0,,1,,1,,,,,,,,,-1,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,1,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#931a6408961df741,ob4010plt13.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,,,,-1,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,1,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,1,,,,,0,,,,1,1,,0,0,0,,0,0,0,0,0
map#939aad6cade94359,ef_obj_a136.mdl,1,,,,1,,,,,,,,,-1,-1,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,0,0,0,,1,,0,,,,,0,,,,,,,0,,0,,1,1,1,0,0,,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,1,0,0,0,,,,1,,,,1,0,,,0,0,,0,0,,0,0
map#9421f8375f14fef2,ef_obj_a006.mdl,1,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,0,0,0,0,,,,0,,,,0,0,,,0,0,,0,0,,0,0
map#94b61fced51306e5,ob3061lig00.mdl,0,,,,0,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#95393993049c637e,ob1061hou00.mdl,1,,,,1,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,1,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#955f1c16e48e7e7c,ob1010hou20_l1.mdl,1,,,,0,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,1,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,2,,0,0,0,0,0
map#95c676d46d9af5f6,mp1010.mdl,1,,,,1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#95e83bac3a1da108,ob0010kmo30.mdl,0,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,0,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#9655fd43f1fdd7ac,mp4020_02.mdl,1,,,,1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,,1,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#96d14da3583af3fc,mp1031.mdl,0,1,,1,1,,,,,,,,,-1,-1,,-1,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,-1,-1,-1,,,,-1,-1,-1,,,,,-1,,,,,-1,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,0,1,1,,0,,0,,,,,0,,,,,0,,1,,0,,1,1,1,0,0,,0,1,1,1,,0,0,0,1,0,0,0,0,1,0,0,0,,,,0,0,,,,0,1,0,0,,,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#96dd8349d4576c58,ob2071hou00.mdl,1,,,,0,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,1,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#9769917dc62e9929,mp4020_01.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,1,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#9842f21799204e35,ob3010obj95e.mdl,1,,,,1,,,,,,,,,-1,-1,,,-1,-1,,,,,,,,,,,,,-1,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,1,1,0,,0,,0,,,,,1,,,,,0,,0,,0,,1,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#98b24a2f5eae4754,ob1010hou19.mdl,1,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#98fe161783d468a2,ob_s05_000b.mdl,0,,,,1,,,,,,,,,-1,-1,,,-1,-1,,,,,,,,,,,,,,,,,,,-1,,,-1,-1,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,1,1,0,,0,,0,,,,,0,,,,,0,,1,,0,,1,1,0,0,0,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#99ede6f5cdff0ba0,ob_s05_000s.mdl,1,,1,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,-1,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#9a9870fe074c1cc6,ob0000plt01_l2.mdl,0,,,,0,-1,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,0,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#9ab22a65b1e54b3f,mp4020_03.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,1,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#9b5ea53545d3d4b5,ob1090plt00.mdl,0,,,,0,-1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,1,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#9bc922a73fbde399,ef_obj_x003.mdl,1,,,,1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,,,0,,0,,0,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,0,0,0,0,,,,1,,,,0,0,,,0,0,,0,0,,0,0
map#9bd053fa5673a94f,ob0042lig00.mdl,0,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,1,,,,,0,,0,,0,,0,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#9c97b2f645f54514,mp0010.mdl,0,1,,,1,,,,,,,,,-1,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,1,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,2,0,,0,0,0,0,0
map#9ce125b2430e72fd,ob0010hou15.mdl,0,,,,1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,0,0,0,0,0,,0,0,0,0,0,1,1,0,,0,,0,0,0,,0,,0,,,,,1,,,,,0,,0,,0,,0,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#9cfa1d4f0952a4f5,mp3030.mdl,0,1,1,1,1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,-1,-1,-1,,,,-1,-1,-1,,,,,-1,,-1,,,-1,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,1,,0,0,0,,0,,0,,,,,0,,,,,0,,1,,0,,1,1,1,0,0,,0,1,1,1,,0,0,0,1,0,1,0,0,1,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#9d16621db137ac52,ob0000plt12.mdl,0,,,,0,-1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,-1,-1,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,1,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,,,,,0,,,,1,1,,0,0,0,,0,0,0,0,0
map#9d4865ea6bbf1fb3,mp0043.mdl,0,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#9d533be7044cb049,mp1071_01.mdl,1,,,,1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,0,2,,0,0,0,0,0
map#9dcf64e0717e13ce,ob4010plt12_l2.mdl,1,,,,0,-1,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,,0,0,0,0,0,0,1,0,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#9df8e83920557cab,mp0051.mdl,1,,,,1,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,1,,0,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,1,0,0,0,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#9eec18b7c2680836,ob2051hou03.mdl,1,,,,0,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,1,,0,0,0,,0,,0,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,1,0,,0,3,2,,0,0,0,0,0
map#9f429649c6e17832,ob2071lig01.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,,-1,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,1,,,,,1,,0,,0,,1,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#9f4d63aad02ac364,ob3010obj95f.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,0,,,,,1,,,,,0,,0,,0,,1,0,0,1,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#a03b26212cff6e46,ob2071plt00c.mdl,1,,,,1,-1,,,,,,,,-1,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,0,0,0,,1,,1,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#a1bf7c8dafde04ab,ob4010kag40b.mdl,1,,,,1,,,,,,,,,-1,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,,1,0,0,,0,,1,,,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,1,,,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
